id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min
4752,51,2,PESOS,2025-05-02 19:09:34.000000,2025-05-02 20:09:34,,ENTREGADO,,"Paseo Jose Angel Heredia 97 Apt. 30 , Castellón, 12868, Buenos Aires, Argentina",-34.665465,-58.519198,6459.5,1.0,,60.0
4753,20,19,PESOS,2025-05-09 05:20:18.000000,2025-05-09 06:29:18,,ENTREGADO,,"Glorieta de Berto Portillo 21 Puerta 6 , Valencia, 27364, Buenos Aires, Argentina",-34.665465,-58.519198,3262.94,4.0,,69.0
4754,254,12,PESOS,2025-04-26 07:59:49.000000,2025-04-26 09:07:49,,ENTREGADO,,"Paseo de Zoraida Maestre 35 Puerta 8 , Granada, 02668, Buenos Aires, Argentina",-34.665465,-58.519198,9636.76,3.0,,68.0
4755,498,2,PESOS,2025-05-20 13:53:03.000000,2025-05-20 14:43:03,,ENTREGADO,,"Glorieta de Primitiva Hoyos 35 Apt. 87 , Álava, 25929, Buenos Aires, Argentina",-34.665465,-58.519198,4394.81,3.0,,50.0
4756,233,12,PESOS,2025-05-01 07:38:11.000000,2025-05-01 08:59:11,,ENTREGADO,,"Glorieta de Adrián Pavón 1, Málaga, 22695, Buenos Aires, Argentina",-34.665465,-58.519198,1352.46,1.0,,81.0
4757,453,11,CRIPTO,2025-05-14 10:20:26.000000,2025-05-14 11:04:26,,ENTREGADO,,"Acceso de Teodora Cifuentes 510, Almería, 50920, Buenos Aires, Argentina",-34.665465,-58.519198,4342.63,5.0,,44.0
4758,278,14,PESOS,2025-05-12 04:46:04.000000,,2025-05-12 04:53:04,CANCELADO,,"Calle de Rafaela Armengol 1 Puerta 4 , Lleida, 48229, Buenos Aires, Argentina",-34.665465,-58.519198,6642.02,,,
4759,323,2,PESOS,2025-05-02 20:52:15.000000,,2025-05-02 20:57:15,CANCELADO,,"Avenida de Ramón Sanz 674 Apt. 73 , Las Palmas, 26378, Buenos Aires, Argentina",-34.665465,-58.519198,8044.87,,,
4760,306,16,CRIPTO,2025-05-15 07:55:31.000000,2025-05-15 08:57:31,,ENTREGADO,,"Acceso Ruperta Vila 31, Baleares, 28430, Buenos Aires, Argentina",-34.665465,-58.519198,2791.5,3.0,Ratione optio nesciunt eligendi fugiat harum.,62.0
4761,49,14,PESOS,2025-05-14 20:31:03.000000,,2025-05-14 20:46:03,CANCELADO,,"C. de Fito Ayuso 86, Asturias, 19633, Buenos Aires, Argentina",-34.665465,-58.519198,9142.93,,,
4762,377,18,CRIPTO,2025-05-19 17:11:56.000000,,2025-05-19 17:20:56,CANCELADO,,"Via de Alcides Gallego 34 Piso 7 , Lugo, 49267, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,,,
4763,246,14,CRIPTO,2025-04-22 06:30:31.000000,2025-04-22 07:14:31,,ENTREGADO,,"Pasadizo Marcelino Manrique 819, Soria, 10931, Buenos Aires, Argentina",-34.665465,-58.519198,6539.69,3.0,Quia voluptatibus rerum alias tempore aperiam totam.,44.0
4764,402,9,CRIPTO,2025-05-19 19:17:22.000000,,2025-05-19 19:26:22,CANCELADO,,"Acceso de Vilma Manzanares 10 Apt. 91 , La Rioja, 27178, Buenos Aires, Argentina",-34.665465,-58.519198,3127.27,,,
4765,385,8,PESOS,2025-05-13 18:36:23.000000,,2025-05-13 18:50:23,CANCELADO,,"Glorieta Olalla Rueda 259, Valladolid, 12299, Buenos Aires, Argentina",-34.665465,-58.519198,2540.63,,,
4766,364,6,CRIPTO,2025-05-04 21:06:29.000000,2025-05-04 21:41:29,,ENTREGADO,,"Urbanización de Ulises Acosta 28 Puerta 4 , Palencia, 28798, Buenos Aires, Argentina",-34.665465,-58.519198,4577.03,3.0,,35.0
4767,500,11,PESOS,2025-05-20 12:24:47.000000,2025-05-20 13:38:47,,ENTREGADO,,"Alameda de Noé Elorza 17, Cuenca, 06873, Buenos Aires, Argentina",-34.665465,-58.519198,2977.86,5.0,Tempore nesciunt non similique occaecati autem sint.,74.0
4768,415,7,CRIPTO,2025-05-17 13:41:36.000000,2025-05-17 14:30:36,,ENTREGADO,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,12116.35,5.0,,49.0
4769,484,5,CRIPTO,2025-05-16 11:22:14.000000,2025-05-16 12:00:14,,ENTREGADO,,"Pasaje de Estrella Ferrando 1 Piso 9 , Zamora, 23462, Buenos Aires, Argentina",-34.665465,-58.519198,6127.92,5.0,,38.0
4770,425,18,CRIPTO,2025-05-15 14:14:32.000000,2025-05-15 14:53:32,,ENTREGADO,,"Via de Aarón Pozuelo 35, Ciudad, 24469, Buenos Aires, Argentina",-34.665465,-58.519198,7373.22,5.0,Dignissimos aliquid beatae sint aperiam officia saepe a.,39.0
4771,101,4,PESOS,2025-05-12 05:51:14.000000,2025-05-12 06:33:14,,ENTREGADO,,"Cuesta de Gastón Vergara 7, Pontevedra, 15722, Buenos Aires, Argentina",-34.665465,-58.519198,4084.06,5.0,Facere suscipit corrupti sint modi temporibus esse.,42.0
4772,297,20,PESOS,2025-05-01 18:10:51.000000,2025-05-01 19:16:51,,ENTREGADO,,"Paseo de Abigaíl Miranda 52 Apt. 80 , Huelva, 01032, Buenos Aires, Argentina",-34.665465,-58.519198,10603.94,2.0,,66.0
4773,165,9,PESOS,2025-05-18 17:29:22.000000,,2025-05-18 17:35:22,CANCELADO,,"Avenida Ernesto Andres 13, Cádiz, 38449, Buenos Aires, Argentina",-34.665465,-58.519198,1364.03,,,
4774,234,11,PESOS,2025-05-02 08:40:11.000000,,2025-05-02 08:54:11,CANCELADO,,"Pasadizo de Iris Calleja 2 Puerta 7 , Alicante, 47161, Buenos Aires, Argentina",-34.665465,-58.519198,6998.94,,,
4775,384,19,CRIPTO,2025-05-18 13:59:05.000000,2025-05-18 14:29:05,,ENTREGADO,,"Camino Inocencio Barceló 91 Puerta 1 , Vizcaya, 33088, Buenos Aires, Argentina",-34.665465,-58.519198,10724.49,4.0,,30.0
4776,378,17,CRIPTO,2025-05-15 15:09:03.000000,,2025-05-15 15:17:03,CANCELADO,,"Via Aura Abascal 16 Apt. 98 , Girona, 38981, Buenos Aires, Argentina",-34.665465,-58.519198,1364.71,,,
4777,246,7,PESOS,2025-05-19 10:11:27.000000,,2025-05-19 10:20:27,CANCELADO,,"Pasadizo Marcelino Manrique 819, Soria, 10931, Buenos Aires, Argentina",-34.665465,-58.519198,6786.48,,,
4778,106,11,CRIPTO,2025-05-16 03:30:16.000000,,2025-05-16 03:41:16,CANCELADO,,"Vial Yésica Montero 75 Piso 6 , Ceuta, 04033, Buenos Aires, Argentina",-34.665465,-58.519198,8057.71,,,
4779,210,14,PESOS,2025-04-27 17:27:16.000000,,2025-04-27 17:41:16,CANCELADO,,"Ronda de Basilio Dominguez 32 Piso 2 , Badajoz, 08680, Buenos Aires, Argentina",-34.665465,-58.519198,1181.01,,,
4780,418,11,CRIPTO,2025-05-15 09:29:43.000000,2025-05-15 10:39:43,,ENTREGADO,,"Camino Martin Esteve 35, Granada, 25362, Buenos Aires, Argentina",-34.665465,-58.519198,10444.24,3.0,,70.0
4781,395,8,CRIPTO,2025-05-04 07:43:46.000000,,2025-05-04 07:57:46,CANCELADO,,"C. Ceferino Puerta 46, Santa Cruz de Tenerife, 51014, Buenos Aires, Argentina",-34.665465,-58.519198,5432.79,,,
4782,13,2,PESOS,2025-04-26 01:47:11.000000,,2025-04-26 01:58:11,CANCELADO,,"Avenida Jenny Ochoa 10 Apt. 57 , Burgos, 46875, Buenos Aires, Argentina",-34.665465,-58.519198,9084.6,,,
4783,275,17,PESOS,2025-05-02 02:37:14.000000,2025-05-02 03:56:14,,ENTREGADO,,"Pasaje de Visitación Núñez 8, Guadalajara, 18655, Buenos Aires, Argentina",-34.665465,-58.519198,5187.36,3.0,Quas repudiandae veritatis voluptatem esse sapiente voluptates.,79.0
4784,390,12,PESOS,2025-04-21 19:54:08.000000,,2025-04-21 20:08:08,CANCELADO,,"Avenida de Carlota Sevilla 82, Guadalajara, 03168, Buenos Aires, Argentina",-34.665465,-58.519198,5255.3,,,
4785,390,5,PESOS,2025-05-15 11:16:22.000000,2025-05-15 11:46:22,,ENTREGADO,,"Avenida de Carlota Sevilla 82, Guadalajara, 03168, Buenos Aires, Argentina",-34.665465,-58.519198,9694.08,1.0,,30.0
4786,108,11,PESOS,2025-05-19 01:36:58.000000,2025-05-19 02:23:58,,ENTREGADO,,"C. de Ema Pedro 6 Puerta 3 , Guipúzcoa, 17114, Buenos Aires, Argentina",-34.665465,-58.519198,8212.48,4.0,,47.0
4787,320,16,PESOS,2025-04-23 20:45:07.000000,2025-04-23 21:52:07,,ENTREGADO,,"Vial Melania Sáenz 29 Puerta 6 , Melilla, 32377, Buenos Aires, Argentina",-34.665465,-58.519198,4534.49,5.0,Necessitatibus alias delectus ullam.,67.0
4788,273,18,PESOS,2025-05-20 05:04:19.000000,,2025-05-20 05:12:19,CANCELADO,,"C. Lidia Dominguez 71 Piso 4 , La Coruña, 17617, Buenos Aires, Argentina",-34.665465,-58.519198,6591.29,,,
4789,490,13,CRIPTO,2025-05-07 14:01:43.000000,2025-05-07 14:49:43,,ENTREGADO,,"Acceso Conrado Solé 71, Toledo, 31829, Buenos Aires, Argentina",-34.665465,-58.519198,8222.48,5.0,Tempora molestias sit similique exercitationem.,48.0
4790,155,17,CRIPTO,2025-04-24 01:42:37.000000,,2025-04-24 01:55:37,CANCELADO,,"Cuesta de José Antonio Sotelo 19, Palencia, 51520, Buenos Aires, Argentina",-34.665465,-58.519198,4164.57,,,
4791,425,10,PESOS,2025-05-13 19:42:24.000000,2025-05-13 20:20:24,,ENTREGADO,,"Via de Aarón Pozuelo 35, Ciudad, 24469, Buenos Aires, Argentina",-34.665465,-58.519198,5003.66,4.0,,38.0
4792,299,14,CRIPTO,2025-04-28 14:05:31.000000,2025-04-28 14:42:31,,ENTREGADO,,"Callejón Norberto Almeida 2 Apt. 44 , Ceuta, 25614, Buenos Aires, Argentina",-34.665465,-58.519198,1181.01,1.0,,37.0
4793,105,8,PESOS,2025-05-10 05:30:02.000000,,2025-05-10 05:42:02,CANCELADO,,"Paseo Fátima Posada 25 Apt. 78 , Granada, 01751, Buenos Aires, Argentina",-34.665465,-58.519198,7681.96,,,
4794,227,8,CRIPTO,2025-05-06 22:55:23.000000,,2025-05-06 23:04:23,CANCELADO,,"Via Aurora Águila 810, Granada, 39212, Buenos Aires, Argentina",-34.665465,-58.519198,7503.9,,,
4795,199,14,PESOS,2025-04-26 07:02:41.000000,2025-04-26 07:39:41,,ENTREGADO,,"Urbanización de Jose Francisco Otero 66, Valencia, 42824, Buenos Aires, Argentina",-34.665465,-58.519198,6539.69,2.0,,37.0
4796,443,11,PESOS,2025-04-28 06:48:02.000000,2025-04-28 07:32:02,,ENTREGADO,,"Calle Luís Fabra 20 Piso 5 , Ourense, 45949, Buenos Aires, Argentina",-34.665465,-58.519198,7439.53,4.0,,44.0
4797,163,20,PESOS,2025-05-15 23:24:55.000000,,2025-05-15 23:39:55,CANCELADO,,"Cañada de Cecilia Acero 8, Salamanca, 29976, Buenos Aires, Argentina",-34.665465,-58.519198,8948.34,,,
4798,184,5,PESOS,2025-05-14 08:58:03.000000,2025-05-14 09:19:03,,ENTREGADO,,"Via Margarita Pujadas 961, Córdoba, 42719, Buenos Aires, Argentina",-34.665465,-58.519198,9874.64,1.0,Ab quibusdam modi.,21.0
4799,286,19,PESOS,2025-05-18 11:49:54.000000,,2025-05-18 12:04:54,CANCELADO,,"Plaza Luciana Borja 86, Girona, 17705, Buenos Aires, Argentina",-34.665465,-58.519198,773.53,,,
4800,406,7,PESOS,2025-04-27 21:54:32.000000,2025-04-27 22:22:32,,ENTREGADO,,"Pasadizo de Silvia Macias 25, Madrid, 45199, Buenos Aires, Argentina",-34.665465,-58.519198,1963.01,3.0,,28.0
4801,470,19,PESOS,2025-04-24 02:54:52.000000,2025-04-24 03:57:52,,ENTREGADO,,"Cañada de Águeda Rubio 73 Puerta 1 , Navarra, 41548, Buenos Aires, Argentina",-34.665465,-58.519198,5496.22,4.0,,63.0
4802,104,15,PESOS,2025-04-28 00:39:53.000000,,2025-04-28 00:51:53,CANCELADO,,"Alameda Dimas Jimenez 111, Lugo, 22427, Buenos Aires, Argentina",-34.665465,-58.519198,4545.86,,,
4803,402,17,PESOS,2025-05-02 06:54:14.000000,,2025-05-02 07:08:14,CANCELADO,,"Acceso de Vilma Manzanares 10 Apt. 91 , La Rioja, 27178, Buenos Aires, Argentina",-34.665465,-58.519198,6620.86,,,
4804,294,15,PESOS,2025-05-15 01:43:49.000000,2025-05-15 02:22:49,,ENTREGADO,,"Via de Apolonia Bermudez 9 Piso 8 , Vizcaya, 43130, Buenos Aires, Argentina",-34.665465,-58.519198,4562.2,3.0,Praesentium nobis doloremque harum amet tempore et.,39.0
4805,230,10,PESOS,2025-05-11 22:08:35.000000,,2025-05-11 22:17:35,CANCELADO,,"Acceso Tania Zamorano 36 Apt. 23 , Jaén, 13421, Buenos Aires, Argentina",-34.665465,-58.519198,4734.41,,,
4806,364,15,PESOS,2025-05-09 08:57:49.000000,2025-05-09 09:56:49,,ENTREGADO,,"Urbanización de Ulises Acosta 28 Puerta 4 , Palencia, 28798, Buenos Aires, Argentina",-34.665465,-58.519198,11629.51,1.0,Rerum quas amet fugit optio magnam est.,59.0
4807,2,5,PESOS,2025-04-28 04:42:00.000000,2025-04-28 05:22:00,,ENTREGADO,,"Vial Cintia Bellido 40 Apt. 02 , Murcia, 05703, Buenos Aires, Argentina",-34.665465,-58.519198,5850.43,4.0,Dolores ullam minima eos non ut tempora.,40.0
4808,333,12,PESOS,2025-05-03 14:50:16.000000,,2025-05-03 14:59:16,CANCELADO,,"Paseo Francisco Jose Cerdán 31 Piso 6 , Soria, 43237, Buenos Aires, Argentina",-34.665465,-58.519198,4984.67,,,
4809,309,12,PESOS,2025-04-26 02:33:58.000000,2025-04-26 03:57:58,,ENTREGADO,,"Calle de Pili Carnero 70, Cantabria, 32774, Buenos Aires, Argentina",-34.665465,-58.519198,10934.94,5.0,,84.0
4810,436,17,CRIPTO,2025-04-21 11:08:04.000000,2025-04-21 12:09:04,,ENTREGADO,,"Vial de Yolanda Ribes 54, Ávila, 23390, Buenos Aires, Argentina",-34.665465,-58.519198,6640.79,1.0,Alias esse numquam corrupti impedit explicabo saepe.,61.0
4811,413,6,CRIPTO,2025-05-06 01:30:07.000000,,2025-05-06 01:40:07,CANCELADO,,"Acceso de Rosa María Tejedor 34 Apt. 15 , Huesca, 50166, Buenos Aires, Argentina",-34.665465,-58.519198,7035.71,,,
4812,117,12,CRIPTO,2025-05-16 13:21:53.000000,,2025-05-16 13:27:53,CANCELADO,,"Urbanización Lara Leon 599, Zaragoza, 09075, Buenos Aires, Argentina",-34.665465,-58.519198,9962.35,,,
4813,387,10,CRIPTO,2025-05-17 17:04:29.000000,2025-05-17 18:13:29,,ENTREGADO,,"Avenida Máximo Jaén 84 Apt. 62 , Santa Cruz de Tenerife, 19509, Buenos Aires, Argentina",-34.665465,-58.519198,8492.12,5.0,,69.0
4814,439,4,PESOS,2025-05-08 00:35:29.000000,2025-05-08 01:50:29,,ENTREGADO,,"Via Gisela Arenas 26, Ciudad, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,11818.08,5.0,,75.0
4815,284,15,CRIPTO,2025-05-12 05:04:29.000000,,2025-05-12 05:11:29,CANCELADO,,"Urbanización María José Huguet 33 Puerta 8 , Granada, 08387, Buenos Aires, Argentina",-34.665465,-58.519198,4545.86,,,
4816,99,13,PESOS,2025-04-26 20:07:40.000000,,2025-04-26 20:15:40,CANCELADO,,"Pasadizo de Javiera Bartolomé 79 Apt. 56 , Zaragoza, 11193, Buenos Aires, Argentina",-34.665465,-58.519198,9246.78,,,
4817,75,17,PESOS,2025-05-19 17:19:53.000000,,2025-05-19 17:26:53,CANCELADO,,"Glorieta de Trini Galán 98, Valladolid, 03574, Buenos Aires, Argentina",-34.665465,-58.519198,6321.89,,,
4818,122,18,PESOS,2025-04-22 10:53:32.000000,2025-04-22 11:32:32,,ENTREGADO,,"Callejón de Leopoldo Coll 9, Zaragoza, 02357, Buenos Aires, Argentina",-34.665465,-58.519198,875.92,4.0,,39.0
4819,148,19,PESOS,2025-04-29 04:34:41.000000,,2025-04-29 04:47:41,CANCELADO,,"Glorieta de Tomás Chacón 45, León, 37274, Buenos Aires, Argentina",-34.665465,-58.519198,2242.54,,,
4820,99,16,PESOS,2025-05-11 19:43:03.000000,2025-05-11 20:35:03,,ENTREGADO,,"Pasadizo de Javiera Bartolomé 79 Apt. 56 , Zaragoza, 11193, Buenos Aires, Argentina",-34.665465,-58.519198,8125.72,5.0,,52.0
4821,31,18,PESOS,2025-04-23 05:26:57.000000,2025-04-23 06:27:57,,ENTREGADO,,"Pasaje de Sonia Balaguer 92, Albacete, 19331, Buenos Aires, Argentina",-34.665465,-58.519198,4399.36,1.0,,61.0
4822,352,20,CRIPTO,2025-04-27 16:05:42.000000,2025-04-27 17:21:42,,ENTREGADO,,"Avenida de Eutropio Ureña 31, Cuenca, 25823, Buenos Aires, Argentina",-34.665465,-58.519198,3598.42,1.0,,76.0
4823,493,19,CRIPTO,2025-04-30 19:13:46.000000,2025-04-30 19:53:46,,ENTREGADO,,"Via de Regina Casanovas 8, Madrid, 30953, Buenos Aires, Argentina",-34.665465,-58.519198,8481.95,3.0,,40.0
4824,32,6,PESOS,2025-05-07 04:23:32.000000,2025-05-07 05:06:32,,ENTREGADO,,"Calle Herberto Sobrino 31 Puerta 6 , Alicante, 03931, Buenos Aires, Argentina",-34.665465,-58.519198,7037.96,4.0,,43.0
4825,236,20,CRIPTO,2025-04-24 09:19:54.000000,,2025-04-24 09:30:54,CANCELADO,,"Alameda Amarilis Pujol 5 Puerta 9 , Ourense, 25043, Buenos Aires, Argentina",-34.665465,-58.519198,11370.97,,,
4826,444,8,CRIPTO,2025-05-11 21:37:37.000000,,2025-05-11 21:50:37,CANCELADO,,"C. de Encarnacion Molins 8 Puerta 1 , Salamanca, 37799, Buenos Aires, Argentina",-34.665465,-58.519198,7828.14,,,
4827,303,13,PESOS,2025-05-03 11:09:32.000000,2025-05-03 11:39:32,,ENTREGADO,,"Alameda de Anacleto Catalá 967 Puerta 7 , Málaga, 02432, Buenos Aires, Argentina",-34.665465,-58.519198,962.64,4.0,Eum nam id dignissimos eos.,30.0
4828,277,6,PESOS,2025-04-23 23:45:47.000000,,2025-04-23 23:51:47,CANCELADO,,"C. de Pía Fuente 222, Cantabria, 35450, Buenos Aires, Argentina",-34.665465,-58.519198,5782.34,,,
4829,162,9,PESOS,2025-04-28 20:36:52.000000,2025-04-28 21:26:52,,ENTREGADO,,"Paseo Lázaro Pablo 87, Cádiz, 27123, Buenos Aires, Argentina",-34.665465,-58.519198,7868.38,5.0,Laborum sapiente iusto odit fuga id.,50.0
4830,158,6,PESOS,2025-05-11 16:35:00.000000,2025-05-11 16:55:00,,ENTREGADO,,"Cañada de Nydia Oliver 828, Asturias, 46936, Buenos Aires, Argentina",-34.665465,-58.519198,4326.67,1.0,,20.0
4831,233,2,PESOS,2025-04-26 23:28:49.000000,,2025-04-26 23:38:49,CANCELADO,,"Glorieta de Adrián Pavón 1, Málaga, 22695, Buenos Aires, Argentina",-34.665465,-58.519198,11254.66,,,
4832,339,8,CRIPTO,2025-04-30 19:10:38.000000,,2025-04-30 19:15:38,CANCELADO,,"Paseo Nadia Mateos 53 Puerta 6 , Madrid, 41119, Buenos Aires, Argentina",-34.665465,-58.519198,8450.97,,,
4833,365,19,PESOS,2025-05-19 23:41:46.000000,,2025-05-19 23:46:46,CANCELADO,,"C. de Cecilia Alcalá 13 Puerta 5 , Álava, 35038, Buenos Aires, Argentina",-34.665465,-58.519198,7595.13,,,
4834,88,2,PESOS,2025-05-13 00:31:06.000000,2025-05-13 01:38:06,,ENTREGADO,,"Ronda de Lucho Medina 7, Girona, 40899, Buenos Aires, Argentina",-34.665465,-58.519198,7736.33,3.0,,67.0
4835,477,11,CRIPTO,2025-05-04 22:11:09.000000,,2025-05-04 22:24:09,CANCELADO,,"Glorieta de Rosalina Goñi 6 Piso 2 , Guipúzcoa, 27467, Buenos Aires, Argentina",-34.665465,-58.519198,3429.75,,,
4836,331,7,PESOS,2025-05-07 19:24:07.000000,,2025-05-07 19:32:07,CANCELADO,,"Urbanización de Espiridión Grande 6, Álava, 50215, Buenos Aires, Argentina",-34.665465,-58.519198,11547.92,,,
4837,224,18,CRIPTO,2025-05-16 14:01:42.000000,,2025-05-16 14:11:42,CANCELADO,,"C. de Aurora Laguna 49, Las Palmas, 08298, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,,,
4838,447,2,PESOS,2025-04-28 19:34:39.000000,2025-04-28 20:32:39,,ENTREGADO,,"Camino Vidal Estévez 1 Puerta 3 , Valencia, 27461, Buenos Aires, Argentina",-34.665465,-58.519198,11177.38,1.0,,58.0
4839,436,8,PESOS,2025-05-11 03:29:41.000000,,2025-05-11 03:42:41,CANCELADO,,"Vial de Yolanda Ribes 54, Ávila, 23390, Buenos Aires, Argentina",-34.665465,-58.519198,6644.89,,,
4840,350,18,PESOS,2025-04-26 22:32:46.000000,2025-04-26 23:37:46,,ENTREGADO,,"Vial Marcela Martín 92 Apt. 11 , Navarra, 25864, Buenos Aires, Argentina",-34.665465,-58.519198,7177.96,5.0,,65.0
4841,103,12,CRIPTO,2025-05-13 21:00:37.000000,,2025-05-13 21:09:37,CANCELADO,,"Urbanización Leire Juliá 65 Piso 7 , Barcelona, 25146, Buenos Aires, Argentina",-34.665465,-58.519198,4984.67,,,
4842,194,19,CRIPTO,2025-04-29 12:52:16.000000,,2025-04-29 12:58:16,CANCELADO,,"Alameda Quirino Peralta 708 Puerta 9 , Burgos, 29127, Buenos Aires, Argentina",-34.665465,-58.519198,5505.48,,,
4843,492,10,PESOS,2025-05-14 15:56:54.000000,2025-05-14 16:45:54,,ENTREGADO,,"Vial de Marisol Blazquez 44, Santa Cruz de Tenerife, 13914, Buenos Aires, Argentina",-34.665465,-58.519198,8165.89,1.0,,49.0
4844,188,10,PESOS,2025-05-15 14:58:51.000000,,2025-05-15 15:13:51,CANCELADO,,"Paseo de Fanny Machado 93, Madrid, 41785, Buenos Aires, Argentina",-34.665465,-58.519198,6787.85,,,
4845,63,11,PESOS,2025-04-23 10:06:46.000000,,2025-04-23 10:21:46,CANCELADO,,"Rambla María Cristina Rojas 93, Baleares, 18376, Buenos Aires, Argentina",-34.665465,-58.519198,11101.94,,,
4846,398,6,PESOS,2025-04-26 09:15:30.000000,2025-04-26 09:52:30,,ENTREGADO,,"Urbanización de Alejandro Izquierdo 93, Málaga, 45360, Buenos Aires, Argentina",-34.665465,-58.519198,5610.24,1.0,Exercitationem minus provident nemo reiciendis.,37.0
4847,77,12,PESOS,2025-04-27 20:31:06.000000,,2025-04-27 20:40:06,CANCELADO,,"Via José Antonio Esparza 33 Piso 7 , Sevilla, 49266, Buenos Aires, Argentina",-34.665465,-58.519198,10000.45,,,
4848,338,17,CRIPTO,2025-04-26 12:39:36.000000,,2025-04-26 12:44:36,CANCELADO,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,6321.89,,,
4849,141,14,CRIPTO,2025-04-26 00:34:57.000000,2025-04-26 01:06:57,,ENTREGADO,,"C. de Cayetana Lozano 50 Piso 2 , Zaragoza, 51868, Buenos Aires, Argentina",-34.665465,-58.519198,6208.01,5.0,Reiciendis architecto dicta quod.,32.0
4850,453,1,CRIPTO,2025-05-18 05:12:30.000000,2025-05-18 06:08:30,,ENTREGADO,,"Acceso de Teodora Cifuentes 510, Almería, 50920, Buenos Aires, Argentina",-34.665465,-58.519198,6291.93,1.0,Aliquam quis atque impedit maiores repellendus repudiandae delectus.,56.0
4851,84,10,PESOS,2025-04-27 09:59:15.000000,2025-04-27 10:30:15,,ENTREGADO,,"Vial Nazario Giménez 2, Teruel, 34615, Buenos Aires, Argentina",-34.665465,-58.519198,5421.53,5.0,Doloremque mollitia maxime beatae veritatis iure quidem a.,31.0
4852,31,9,PESOS,2025-05-05 01:32:44.000000,,2025-05-05 01:39:44,CANCELADO,,"Pasaje de Sonia Balaguer 92, Albacete, 19331, Buenos Aires, Argentina",-34.665465,-58.519198,2598.66,,,
4853,88,17,PESOS,2025-05-04 20:52:09.000000,2025-05-04 21:59:09,,ENTREGADO,,"Ronda de Lucho Medina 7, Girona, 40899, Buenos Aires, Argentina",-34.665465,-58.519198,6913.6,2.0,,67.0
4854,183,8,CRIPTO,2025-05-19 09:54:44.000000,,2025-05-19 09:59:44,CANCELADO,,"Vial Corona Sales 1, León, 18668, Buenos Aires, Argentina",-34.665465,-58.519198,8764.14,,,
4855,427,19,CRIPTO,2025-05-10 12:27:15.000000,,2025-05-10 12:33:15,CANCELADO,,"Paseo de Lucio Crespi 6, Cantabria, 23852, Buenos Aires, Argentina",-34.665465,-58.519198,10442.24,,,
4856,188,5,PESOS,2025-05-17 14:24:00.000000,,2025-05-17 14:38:00,CANCELADO,,"Paseo de Fanny Machado 93, Madrid, 41785, Buenos Aires, Argentina",-34.665465,-58.519198,12571.27,,,
4857,420,17,PESOS,2025-05-20 14:26:34.000000,,2025-05-20 14:31:34,CANCELADO,,"Pasaje de David Ibañez 588, Guipúzcoa, 20380, Buenos Aires, Argentina",-34.665465,-58.519198,3321.13,,,
4858,224,12,PESOS,2025-04-26 12:34:01.000000,,2025-04-26 12:39:01,CANCELADO,,"C. de Aurora Laguna 49, Las Palmas, 08298, Buenos Aires, Argentina",-34.665465,-58.519198,7032.1,,,
4859,60,11,CRIPTO,2025-05-18 10:08:26.000000,,2025-05-18 10:13:26,CANCELADO,,"Paseo Mar Muñoz 83, Murcia, 39051, Buenos Aires, Argentina",-34.665465,-58.519198,11913.02,,,
4860,237,18,PESOS,2025-05-15 04:18:16.000000,,2025-05-15 04:23:16,CANCELADO,,"Calle de Jovita Gomila 72, Murcia, 24226, Buenos Aires, Argentina",-34.665465,-58.519198,8071.38,,,
4861,430,20,PESOS,2025-05-02 03:56:27.000000,2025-05-02 04:31:27,,ENTREGADO,,"Pasaje de Ciro Ledesma 184 Apt. 50 , Almería, 09003, Buenos Aires, Argentina",-34.665465,-58.519198,7066.51,2.0,,35.0
4862,50,1,PESOS,2025-04-26 07:22:42.000000,2025-04-26 08:37:42,,ENTREGADO,,"Paseo Chema Cisneros 4 Piso 1 , Barcelona, 10755, Buenos Aires, Argentina",-34.665465,-58.519198,2803.33,5.0,Laudantium voluptate aliquid expedita dolorem amet occaecati.,75.0
4863,223,19,PESOS,2025-05-19 19:56:24.000000,2025-05-19 20:56:24,,ENTREGADO,,"Cañada de Lope Múñiz 6 Puerta 4 , Huelva, 19857, Buenos Aires, Argentina",-34.665465,-58.519198,4193.57,1.0,,60.0
4864,299,6,PESOS,2025-04-24 03:57:14.000000,,2025-04-24 04:03:14,CANCELADO,,"Callejón Norberto Almeida 2 Apt. 44 , Ceuta, 25614, Buenos Aires, Argentina",-34.665465,-58.519198,5357.63,,,
4865,60,13,PESOS,2025-05-03 14:28:03.000000,2025-05-03 15:18:03,,ENTREGADO,,"Paseo Mar Muñoz 83, Murcia, 39051, Buenos Aires, Argentina",-34.665465,-58.519198,10799.68,1.0,,50.0
