pedido_id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min,tiempo_preparacion_min
5707,72,20,PESOS,2025-05-28 19:16:10.000000,2025-05-28 20:24:10,,completado,,"Cuesta de Débora Vilar 109 Apt. 89 , Toledo, 11955, Buenos Aires, Argentina",-34.665465,-58.519198,2887.5,2.0,,68.0,45.0
5708,471,16,CRIPTO,2025-05-27 17:52:19.000000,2025-05-27 18:40:19,,completado,,"Vial Jacinta Gutiérrez 80 Puerta 7 , Ourense, 34453, Buenos Aires, Argentina",-34.665465,-58.519198,2150.06,1.0,,48.0,27.0
5709,456,8,PESOS,2025-05-28 01:55:34.487280,,,pendiente,,"Rambla de Roxana Feliu 630 Apt. 74 , Murcia, 05622, Buenos Aires, Argentina",-34.665465,-58.519198,3971.26,,,,
5710,461,18,CRIPTO,2025-05-28 12:23:38.000000,2025-05-28 12:57:38,,completado,,"Acceso Amparo Zabala 96 Piso 6 , Jaén, 19520, Buenos Aires, Argentina",-34.665465,-58.519198,4556.66,5.0,,34.0,17.0
5711,234,19,CRIPTO,2025-06-02 15:00:48.000000,2025-06-02 15:43:48,,completado,,"Pasadizo de Iris Calleja 2 Puerta 7 , Alicante, 47161, Buenos Aires, Argentina",-34.665465,-58.519198,10464.62,3.0,,43.0,13.0
5712,421,6,PESOS,2025-06-14 06:29:26.000000,,2025-06-14 06:34:26,cancelado,,"Alameda Ignacia Mariño 44 Piso 6 , Guadalajara, 23098, Buenos Aires, Argentina",-34.665465,-58.519198,3110.68,,,,
5713,324,10,PESOS,2025-06-12 13:34:34.487280,,,pendiente,,"Paseo Buenaventura Anaya 35 Apt. 58 , Vizcaya, 51303, Buenos Aires, Argentina",-34.665465,-58.519198,7535.93,,,,
5714,358,5,PESOS,2025-06-09 23:32:20.000000,2025-06-10 00:05:20,,completado,,"Vial de Hugo Sanz 7 Piso 6 , La Rioja, 30403, Buenos Aires, Argentina",-34.665465,-58.519198,7241.13,2.0,,33.0,19.0
5715,52,19,PESOS,2025-05-31 18:51:59.000000,2025-05-31 19:21:59,,completado,,"Urbanización Caridad Maza 45 Piso 3 , Girona, 27644, Buenos Aires, Argentina",-34.665465,-58.519198,11711.77,1.0,Rerum voluptate libero ratione.,30.0,14.0
5716,169,6,PESOS,2025-06-12 17:14:34.000000,,2025-06-12 17:21:34,cancelado,,"Glorieta Genoveva Ortega 797, Valencia, 16498, Buenos Aires, Argentina",-34.665465,-58.519198,9714.09,,,,
5717,181,3,PESOS,2025-05-23 02:06:54.000000,2025-05-23 03:15:54,,completado,,"Acceso de Óscar García 44, La Coruña, 41499, Buenos Aires, Argentina",-34.665465,-58.519198,5487.73,1.0,,69.0,46.0
5718,89,7,PESOS,2025-06-13 06:03:22.000000,2025-06-13 06:34:22,,completado,,"Ronda de Azeneth Aznar 44 Piso 8 , Toledo, 48554, Buenos Aires, Argentina",-34.665465,-58.519198,7764.9,4.0,,31.0,11.0
5719,16,13,PESOS,2025-06-03 00:34:19.000000,2025-06-03 01:00:19,,completado,,"Paseo de Ramón Pozuelo 95, Lleida, 18444, Buenos Aires, Argentina",-34.665465,-58.519198,7991.3,1.0,,26.0,8.0
5720,445,7,PESOS,2025-06-03 05:38:14.000000,2025-06-03 06:30:14,,completado,,"Callejón María Manuela Lladó 81, León, 48909, Buenos Aires, Argentina",-34.665465,-58.519198,3979.05,4.0,,52.0,41.0
5721,45,9,CRIPTO,2025-06-13 23:32:00.000000,2025-06-14 00:33:00,,completado,,"Paseo de Amparo Salcedo 402, Segovia, 02577, Buenos Aires, Argentina",-34.665465,-58.519198,12015.64,1.0,,61.0,46.0
5722,306,16,CRIPTO,2025-05-26 17:53:34.487280,,,pendiente,,"Acceso Ruperta Vila 31, Baleares, 28430, Buenos Aires, Argentina",-34.665465,-58.519198,3670.92,,,,
5723,405,5,PESOS,2025-05-21 02:54:34.487280,,,en_camino,,"C. Araceli Fernandez 34 Piso 9 , Alicante, 43924, Buenos Aires, Argentina",-34.665465,-58.519198,10581.06,,,,
5724,192,18,CRIPTO,2025-05-26 16:26:34.487280,,,pendiente,,"Cuesta de Maxi Santos 610, Toledo, 13323, Buenos Aires, Argentina",-34.665465,-58.519198,7373.22,,,,
5725,275,9,PESOS,2025-06-16 06:13:32.000000,2025-06-16 07:10:32,,completado,,"Pasaje de Visitación Núñez 8, Guadalajara, 18655, Buenos Aires, Argentina",-34.665465,-58.519198,1234.63,1.0,Consequuntur iste officiis voluptates nemo facere.,57.0,45.0
5726,440,2,PESOS,2025-05-29 04:08:28.000000,2025-05-29 05:10:28,,completado,,"Cañada Carla Garrido 60 Apt. 29 , Palencia, 10620, Buenos Aires, Argentina",-34.665465,-58.519198,4921.05,1.0,,62.0,37.0
5727,399,14,CRIPTO,2025-06-03 14:43:43.000000,,2025-06-03 14:51:43,cancelado,,"Urbanización Adriana Montaña 7, Valencia, 31356, Buenos Aires, Argentina",-34.665465,-58.519198,5447.16,,,,
5728,70,8,PESOS,2025-06-16 18:21:34.487280,,,en_camino,,"Callejón de Maximiano Maza 162 Apt. 25 , Jaén, 19173, Buenos Aires, Argentina",-34.665465,-58.519198,4421.33,,,,
5729,101,1,CRIPTO,2025-06-02 19:18:51.000000,2025-06-02 20:42:51,,completado,,"Cuesta de Gastón Vergara 7, Pontevedra, 15722, Buenos Aires, Argentina",-34.665465,-58.519198,7788.44,1.0,,84.0,57.0
5730,364,17,PESOS,2025-05-21 02:39:41.000000,2025-05-21 03:34:41,,completado,,"Urbanización de Ulises Acosta 28 Puerta 4 , Palencia, 28798, Buenos Aires, Argentina",-34.665465,-58.519198,1549.01,4.0,Dolore culpa amet molestias.,55.0,43.0
5731,459,15,CRIPTO,2025-06-01 08:08:34.487280,,,en_camino,,"Ronda de Diana Niño 4 Puerta 1 , Cáceres, 30269, Buenos Aires, Argentina",-34.665465,-58.519198,4027.86,,,,
5732,439,7,PESOS,2025-06-12 16:58:32.000000,2025-06-12 17:48:32,,completado,,"Via Gisela Arenas 26, Ciudad, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,7849.88,3.0,,50.0,24.0
5733,4,13,PESOS,2025-06-14 19:37:15.000000,2025-06-14 20:05:15,,completado,,"Glorieta Victorino Jara 13 Apt. 26 , Valladolid, 02656, Buenos Aires, Argentina",-34.665465,-58.519198,4964.06,5.0,,28.0,8.0
5734,432,12,PESOS,2025-05-25 16:02:18.000000,2025-05-25 17:19:18,,completado,,"C. de Isabela Sevillano 18 Puerta 8 , Córdoba, 04672, Buenos Aires, Argentina",-34.665465,-58.519198,6337.13,4.0,,77.0,64.0
5735,238,1,PESOS,2025-05-28 14:28:34.487280,,,pendiente,,"Vial de Agustina Yáñez 1, Zaragoza, 35688, Buenos Aires, Argentina",-34.665465,-58.519198,5713.61,,,,
5736,358,20,PESOS,2025-06-04 03:45:41.000000,2025-06-04 04:57:41,,completado,,"Vial de Hugo Sanz 7 Piso 6 , La Rioja, 30403, Buenos Aires, Argentina",-34.665465,-58.519198,6296.43,5.0,,72.0,60.0
5737,34,2,CRIPTO,2025-05-28 07:47:56.000000,2025-05-28 08:26:56,,completado,,"Alameda Albano Mendizábal 9, Álava, 12745, Buenos Aires, Argentina",-34.665465,-58.519198,6483.16,2.0,,39.0,12.0
5738,439,14,PESOS,2025-06-12 16:00:39.000000,2025-06-12 16:37:39,,completado,,"Via Gisela Arenas 26, Ciudad, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,3729.96,4.0,,37.0,22.0
5739,323,14,PESOS,2025-06-11 06:19:49.000000,2025-06-11 07:00:49,,completado,,"Avenida de Ramón Sanz 674 Apt. 73 , Las Palmas, 26378, Buenos Aires, Argentina",-34.665465,-58.519198,2426.96,4.0,,41.0,17.0
5740,112,2,PESOS,2025-05-25 03:40:56.000000,2025-05-25 04:24:56,,completado,,"Pasaje de Seve Perelló 84, Tarragona, 25162, Buenos Aires, Argentina",-34.665465,-58.519198,9847.94,5.0,,44.0,18.0
5741,229,7,PESOS,2025-06-02 01:27:34.487280,,,pendiente,,"Cuesta Martirio Arco 4 Apt. 76 , Álava, 14907, Buenos Aires, Argentina",-34.665465,-58.519198,8488.12,,,,
5742,15,5,CRIPTO,2025-06-15 03:53:22.000000,2025-06-15 04:32:22,,completado,,"Calle Judith Bernal 94 Puerta 4 , Zamora, 02808, Buenos Aires, Argentina",-34.665465,-58.519198,1930.11,4.0,,39.0,13.0
5743,477,4,CRIPTO,2025-05-25 17:27:34.487280,,,pendiente,,"Glorieta de Rosalina Goñi 6 Piso 2 , Guipúzcoa, 27467, Buenos Aires, Argentina",-34.665465,-58.519198,5064.46,,,,
5744,242,9,PESOS,2025-06-14 06:27:34.487280,,,pendiente,,"Pasadizo Feliciana Agudo 148 Apt. 56 , Ourense, 27335, Buenos Aires, Argentina",-34.665465,-58.519198,7554.35,,,,
5745,24,16,CRIPTO,2025-05-24 03:14:34.487280,,,en_camino,,"Calle Begoña Bastida 7, Barcelona, 43840, Buenos Aires, Argentina",-34.665465,-58.519198,1868.93,,,,
5746,323,11,CRIPTO,2025-05-28 18:29:59.000000,2025-05-28 19:41:59,,completado,,"Avenida de Ramón Sanz 674 Apt. 73 , Las Palmas, 26378, Buenos Aires, Argentina",-34.665465,-58.519198,4922.3,1.0,,72.0,56.0
5747,248,18,PESOS,2025-05-29 10:25:40.000000,,2025-05-29 10:39:40,cancelado,,"Vial de Glauco Bayona 34, Sevilla, 16200, Buenos Aires, Argentina",-34.665465,-58.519198,1574.08,,,,
5748,171,13,PESOS,2025-05-31 01:35:34.487280,,,en_camino,,"Callejón de Olegario Folch 74 Puerta 2 , Baleares, 24357, Buenos Aires, Argentina",-34.665465,-58.519198,8222.48,,,,
5749,118,19,PESOS,2025-05-31 08:21:04.000000,2025-05-31 08:52:04,,completado,,"Via de Leire Barceló 167 Apt. 71 , Cuenca, 39121, Buenos Aires, Argentina",-34.665465,-58.519198,3892.84,1.0,,31.0,8.0
5750,36,14,PESOS,2025-05-22 16:28:14.000000,2025-05-22 17:15:14,,completado,,"Ronda Alejandra Martin 7 Piso 7 , Huesca, 48565, Buenos Aires, Argentina",-34.665465,-58.519198,2426.96,2.0,,47.0,37.0
5751,137,11,PESOS,2025-05-23 08:08:34.487280,,,pendiente,,"Ronda Sigfrido Verdejo 29 Piso 9 , Toledo, 36803, Buenos Aires, Argentina",-34.665465,-58.519198,4342.63,,,,
5752,93,19,PESOS,2025-05-23 18:13:57.000000,2025-05-23 19:23:57,,completado,,"Pasaje Hernando Verdugo 59, Burgos, 17264, Buenos Aires, Argentina",-34.665465,-58.519198,10107.24,3.0,,70.0,41.0
5753,92,15,PESOS,2025-06-18 12:11:09.000000,2025-06-18 13:08:09,,completado,,"Ronda de Joaquina Guardia 6, Tarragona, 49900, Buenos Aires, Argentina",-34.665465,-58.519198,6930.45,4.0,Quisquam aut cumque.,57.0,37.0
5754,220,4,PESOS,2025-05-30 06:34:34.487280,,,en_camino,,"Glorieta de Reynaldo Olivares 970, Zamora, 11585, Buenos Aires, Argentina",-34.665465,-58.519198,7851.13,,,,
5755,488,9,CRIPTO,2025-06-18 21:38:34.487280,,,en_camino,,"Cuesta Apolinar Cuervo 69 Apt. 26 , Valencia, 39916, Buenos Aires, Argentina",-34.665465,-58.519198,12015.64,,,,
5756,298,4,PESOS,2025-05-22 04:25:09.000000,2025-05-22 05:35:09,,completado,,"Pasaje de Margarita Aguiló 23 Puerta 1 , Albacete, 23843, Buenos Aires, Argentina",-34.665465,-58.519198,8185.31,1.0,Dolorem perferendis voluptatem rem error.,70.0,50.0
5757,328,13,PESOS,2025-06-03 01:40:25.000000,2025-06-03 02:21:25,,completado,,"Vial Julie Salinas 58 Puerta 7 , Soria, 30388, Buenos Aires, Argentina",-34.665465,-58.519198,3366.99,3.0,,41.0,11.0
5758,441,15,PESOS,2025-05-23 08:25:33.000000,2025-05-23 09:03:33,,completado,,"Glorieta de Carlota Ariño 201 Piso 0 , Álava, 47610, Buenos Aires, Argentina",-34.665465,-58.519198,10153.25,1.0,,38.0,17.0
5759,69,6,CRIPTO,2025-05-21 21:20:34.487280,,,en_camino,,"Camino Espiridión Bravo 3, Castellón, 42161, Buenos Aires, Argentina",-34.665465,-58.519198,8075.54,,,,
5760,246,14,PESOS,2025-06-05 09:52:19.000000,2025-06-05 10:29:19,,completado,,"Pasadizo Marcelino Manrique 819, Soria, 10931, Buenos Aires, Argentina",-34.665465,-58.519198,6539.69,3.0,,37.0,8.0
5761,490,17,CRIPTO,2025-06-15 20:21:04.000000,2025-06-15 21:18:04,,completado,,"Acceso Conrado Solé 71, Toledo, 31829, Buenos Aires, Argentina",-34.665465,-58.519198,5687.23,4.0,,57.0,40.0
5762,140,11,CRIPTO,2025-05-28 22:37:33.000000,2025-05-28 23:19:33,,completado,,"Paseo de Elena Mendez 28, Segovia, 12015, Buenos Aires, Argentina",-34.665465,-58.519198,7439.53,4.0,,42.0,13.0
5763,96,19,CRIPTO,2025-05-23 19:10:34.487280,,,en_camino,,"Cuesta de Ernesto Ramírez 48 Apt. 16 , Guipúzcoa, 39996, Buenos Aires, Argentina",-34.665465,-58.519198,7312.88,,,,
5764,335,12,CRIPTO,2025-05-27 06:32:03.000000,2025-05-27 07:31:03,,completado,,"Calle Elpidio Quintana 921, Albacete, 34428, Buenos Aires, Argentina",-34.665465,-58.519198,1352.46,5.0,Minima facilis corrupti ad esse.,59.0,39.0
5765,20,12,CRIPTO,2025-06-06 14:27:34.487280,,,pendiente,,"Glorieta de Berto Portillo 21 Puerta 6 , Valencia, 27364, Buenos Aires, Argentina",-34.665465,-58.519198,5039.5,,,,
5766,27,13,PESOS,2025-06-15 13:47:03.000000,2025-06-15 14:19:03,,completado,,"Acceso de Asunción Baeza 12 Piso 4 , Guadalajara, 36189, Buenos Aires, Argentina",-34.665465,-58.519198,3993.25,4.0,Quaerat impedit deleniti sunt adipisci vero.,32.0,3.0
5767,115,18,PESOS,2025-06-03 07:40:34.487280,,,en_camino,,"Camino Xavier Valera 2 Piso 0 , Huelva, 33847, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,,,,
5768,446,7,CRIPTO,2025-05-26 03:40:55.000000,2025-05-26 04:31:55,,completado,,"Via de Almudena Bastida 21 Apt. 50 , Lleida, 42513, Buenos Aires, Argentina",-34.665465,-58.519198,10042.31,3.0,Fuga fugiat praesentium aperiam nam.,51.0,39.0
5769,117,19,PESOS,2025-06-14 15:11:34.487280,,,pendiente,,"Urbanización Lara Leon 599, Zaragoza, 09075, Buenos Aires, Argentina",-34.665465,-58.519198,4589.11,,,,
5770,205,13,CRIPTO,2025-05-27 16:53:36.000000,2025-05-27 17:40:36,,completado,,"Alameda de Juan Manuel Porta 6, Palencia, 01987, Buenos Aires, Argentina",-34.665465,-58.519198,8649.2,5.0,,47.0,34.0
5771,472,15,PESOS,2025-05-30 15:03:34.487280,,,en_camino,,"Cuesta Juan Luis Blázquez 21 Apt. 38 , Barcelona, 16815, Buenos Aires, Argentina",-34.665465,-58.519198,10169.59,,,,
5772,464,16,PESOS,2025-05-28 12:56:34.487280,,,en_camino,,"Pasaje de Amada Roig 798, Córdoba, 27311, Buenos Aires, Argentina",-34.665465,-58.519198,2150.06,,,,
5773,326,11,PESOS,2025-06-05 06:15:31.000000,2025-06-05 07:13:31,,completado,,"Acceso de Aarón Villa 3 Apt. 88 , Sevilla, 35322, Buenos Aires, Argentina",-34.665465,-58.519198,3418.45,1.0,Sequi eum aliquam odit quas eos sequi.,58.0,42.0
5774,165,20,CRIPTO,2025-06-17 13:33:34.487280,,,pendiente,,"Avenida Ernesto Andres 13, Cádiz, 38449, Buenos Aires, Argentina",-34.665465,-58.519198,2887.5,,,,
5775,67,13,CRIPTO,2025-06-14 02:09:26.000000,2025-06-14 02:58:26,,completado,,"Callejón de Valeria Alba 988, Tarragona, 02523, Buenos Aires, Argentina",-34.665465,-58.519198,3993.25,3.0,,49.0,33.0
5776,220,9,PESOS,2025-06-16 19:50:13.000000,2025-06-16 20:30:13,,completado,,"Glorieta de Reynaldo Olivares 970, Zamora, 11585, Buenos Aires, Argentina",-34.665465,-58.519198,7554.35,1.0,Iusto veniam voluptatem explicabo distinctio.,40.0,26.0
5777,219,13,PESOS,2025-05-31 05:25:05.000000,2025-05-31 06:01:05,,completado,,"Acceso Eusebio Ricart 55 Piso 6 , Toledo, 48339, Buenos Aires, Argentina",-34.665465,-58.519198,4955.89,2.0,,36.0,7.0
5778,488,20,CRIPTO,2025-06-01 11:04:42.000000,2025-06-01 12:09:42,,completado,,"Cuesta Apolinar Cuervo 69 Apt. 26 , Valencia, 39916, Buenos Aires, Argentina",-34.665465,-58.519198,3408.93,2.0,,65.0,47.0
5779,401,12,PESOS,2025-06-05 17:24:34.487280,,,pendiente,,"Callejón de Malena Jaume 4 Piso 1 , Álava, 34858, Buenos Aires, Argentina",-34.665465,-58.519198,12054.87,,,,
5780,367,5,CRIPTO,2025-06-13 22:58:20.000000,2025-06-13 23:47:20,,completado,,"Paseo de Pacífica Tomé 81 Puerta 9 , Álava, 10071, Buenos Aires, Argentina",-34.665465,-58.519198,12319.98,5.0,,49.0,19.0
5781,189,15,PESOS,2025-06-19 17:42:34.487280,,,pendiente,,"Acceso Salvador Alemany 43, Baleares, 49811, Buenos Aires, Argentina",-34.665465,-58.519198,4027.86,,,,
5782,444,11,PESOS,2025-05-23 09:13:39.000000,2025-05-23 09:55:39,,completado,,"C. de Encarnacion Molins 8 Puerta 1 , Salamanca, 37799, Buenos Aires, Argentina",-34.665465,-58.519198,7737.17,4.0,,42.0,15.0
5783,152,17,CRIPTO,2025-06-11 13:50:34.487280,,,pendiente,,"Cuesta de Luciana Vara 4, Cuenca, 30032, Buenos Aires, Argentina",-34.665465,-58.519198,6285.34,,,,
5784,452,12,PESOS,2025-06-13 00:03:34.487280,,,pendiente,,"Plaza de Carmina Merino 386 Apt. 43 , Zamora, 10397, Buenos Aires, Argentina",-34.665465,-58.519198,11238.27,,,,
5785,454,3,PESOS,2025-05-23 00:50:30.000000,2025-05-23 02:02:30,,completado,,"Acceso de Rodrigo Lladó 34, Ceuta, 43570, Buenos Aires, Argentina",-34.665465,-58.519198,9519.71,5.0,,72.0,60.0
5786,344,1,PESOS,2025-06-06 21:14:25.000000,2025-06-06 22:19:25,,completado,,"Pasadizo Cecilia Boix 21 Apt. 86 , Zaragoza, 44422, Buenos Aires, Argentina",-34.665465,-58.519198,10591.58,4.0,,65.0,44.0
5787,33,3,PESOS,2025-06-02 16:27:55.000000,2025-06-02 17:25:55,,completado,,"Avenida de Aura Niño 9, Murcia, 43538, Buenos Aires, Argentina",-34.665465,-58.519198,2879.27,3.0,Ex modi animi repellat nisi.,58.0,39.0
5788,127,2,PESOS,2025-05-25 23:56:04.000000,2025-05-26 00:45:04,,completado,,"Plaza de Fulgencio Cuervo 50, Lleida, 38324, Buenos Aires, Argentina",-34.665465,-58.519198,8571.11,1.0,,49.0,37.0
5789,144,7,PESOS,2025-05-28 06:45:45.000000,2025-05-28 07:18:45,,completado,,"Alameda Arsenio Amaya 2 Puerta 7 , Murcia, 08319, Buenos Aires, Argentina",-34.665465,-58.519198,8533.41,3.0,,33.0,22.0
5790,297,5,PESOS,2025-05-21 02:40:34.487280,,,pendiente,,"Paseo de Abigaíl Miranda 52 Apt. 80 , Huelva, 01032, Buenos Aires, Argentina",-34.665465,-58.519198,5850.43,,,,
5791,422,16,PESOS,2025-05-28 00:50:11.000000,2025-05-28 01:31:11,,completado,,"Calle de Jose Manuel Franco 33, Burgos, 08791, Buenos Aires, Argentina",-34.665465,-58.519198,7535.12,4.0,,41.0,24.0
5792,66,20,PESOS,2025-05-29 17:10:07.000000,2025-05-29 18:26:07,,completado,,"Callejón Celia Naranjo 2, Sevilla, 40447, Buenos Aires, Argentina",-34.665465,-58.519198,8544.46,5.0,,76.0,57.0
5793,396,11,PESOS,2025-05-22 11:59:14.000000,2025-05-22 12:56:14,,completado,,"Plaza Fito Sedano 10 Puerta 5 , Ourense, 45151, Buenos Aires, Argentina",-34.665465,-58.519198,9422.48,4.0,,57.0,28.0
5794,272,16,PESOS,2025-05-29 01:17:30.000000,2025-05-29 01:54:30,,completado,,"Glorieta Eleuterio Gámez 82 Apt. 05 , Lleida, 14931, Buenos Aires, Argentina",-34.665465,-58.519198,8516.94,1.0,,37.0,7.0
5795,485,9,PESOS,2025-05-24 05:29:24.000000,2025-05-24 06:09:24,,completado,,"Alameda de Macario Morata 96, Tarragona, 44224, Buenos Aires, Argentina",-34.665465,-58.519198,1076.95,3.0,Explicabo aliquid velit quos ipsam.,40.0,24.0
5796,201,6,PESOS,2025-06-16 23:27:36.000000,2025-06-17 00:15:36,,completado,,"Avenida de Maura Noguera 63, Zamora, 28683, Buenos Aires, Argentina",-34.665465,-58.519198,9108.75,3.0,,48.0,30.0
5797,285,5,PESOS,2025-06-11 06:04:34.487280,,,pendiente,,"Alameda de Pancho Maldonado 92, Burgos, 35317, Buenos Aires, Argentina",-34.665465,-58.519198,10902.65,,,,
5798,78,13,CRIPTO,2025-06-06 00:38:34.487280,,,en_camino,,"Pasadizo Aránzazu Benitez 33 Puerta 8 , Girona, 34085, Buenos Aires, Argentina",-34.665465,-58.519198,7664.98,,,,
5799,229,13,PESOS,2025-06-12 21:04:04.000000,2025-06-12 21:35:04,,completado,,"Cuesta Martirio Arco 4 Apt. 76 , Álava, 14907, Buenos Aires, Argentina",-34.665465,-58.519198,7991.3,1.0,,31.0,13.0
5800,279,10,PESOS,2025-06-01 11:53:48.000000,2025-06-01 12:43:48,,completado,,"Calle de Reynaldo Torrents 77, Melilla, 09313, Buenos Aires, Argentina",-34.665465,-58.519198,5207.04,3.0,,50.0,38.0
5801,99,8,PESOS,2025-05-30 17:18:15.000000,2025-05-30 17:56:15,,completado,,"Pasadizo de Javiera Bartolomé 79 Apt. 56 , Zaragoza, 11193, Buenos Aires, Argentina",-34.665465,-58.519198,4236.26,2.0,,38.0,22.0
5802,182,1,CRIPTO,2025-06-11 02:53:34.487280,,,pendiente,,"Urbanización de Juan Luis Cerdán 692 Apt. 05 , Málaga, 08420, Buenos Aires, Argentina",-34.665465,-58.519198,10698.05,,,,
5803,67,3,PESOS,2025-06-05 13:53:34.487280,,,en_camino,,"Callejón de Valeria Alba 988, Tarragona, 02523, Buenos Aires, Argentina",-34.665465,-58.519198,7688.63,,,,
5804,14,14,PESOS,2025-06-12 01:16:30.000000,2025-06-12 01:50:30,,completado,,"Pasaje de Paulino Cuéllar 93, Ciudad, 11169, Buenos Aires, Argentina",-34.665465,-58.519198,9477.1,2.0,,34.0,21.0
5805,492,18,CRIPTO,2025-05-27 19:39:19.000000,2025-05-27 20:25:19,,completado,,"Vial de Marisol Blazquez 44, Santa Cruz de Tenerife, 13914, Buenos Aires, Argentina",-34.665465,-58.519198,10313.03,3.0,,46.0,26.0
5806,317,11,PESOS,2025-06-12 18:27:58.000000,2025-06-12 19:17:58,,completado,,"Via María José Casanovas 69, Guipúzcoa, 34964, Buenos Aires, Argentina",-34.665465,-58.519198,11155.62,1.0,Laudantium molestiae similique veritatis.,50.0,28.0
5807,230,16,PESOS,2025-05-27 04:57:22.000000,2025-05-27 06:05:22,,completado,,"Acceso Tania Zamorano 36 Apt. 23 , Jaén, 13421, Buenos Aires, Argentina",-34.665465,-58.519198,6323.73,3.0,,68.0,58.0
5808,154,14,PESOS,2025-06-03 08:00:21.000000,2025-06-03 08:34:21,,completado,,"Acceso Octavio Ricart 68, Álava, 10086, Buenos Aires, Argentina",-34.665465,-58.519198,5974.75,4.0,Odio cupiditate adipisci explicabo impedit.,34.0,24.0
5809,82,4,CRIPTO,2025-06-18 01:36:33.000000,2025-06-18 02:29:33,,completado,,"Cuesta Ariel Gisbert 7, Navarra, 07681, Buenos Aires, Argentina",-34.665465,-58.519198,6870.18,5.0,Delectus et corrupti porro.,53.0,34.0
5810,51,17,PESOS,2025-05-26 08:21:34.487280,,,en_camino,,"Paseo Jose Angel Heredia 97 Apt. 30 , Castellón, 12868, Buenos Aires, Argentina",-34.665465,-58.519198,4684.37,,,,
5811,156,3,CRIPTO,2025-05-26 21:29:00.000000,,2025-05-26 21:37:00,cancelado,,"Calle de Amando Menéndez 5, Cuenca, 35734, Buenos Aires, Argentina",-34.665465,-58.519198,3120.17,,,,
5812,28,4,CRIPTO,2025-06-15 04:06:28.000000,2025-06-15 04:54:28,,completado,,"Alameda Ezequiel Guitart 56, Salamanca, 10004, Buenos Aires, Argentina",-34.665465,-58.519198,8525.03,5.0,,48.0,18.0
5813,133,16,CRIPTO,2025-05-29 20:44:44.000000,2025-05-29 22:03:44,,completado,,"Ronda de Encarna Borrás 678, Baleares, 47449, Buenos Aires, Argentina",-34.665465,-58.519198,8850.35,4.0,,79.0,52.0
5814,141,17,PESOS,2025-06-06 14:31:38.000000,2025-06-06 16:00:38,,completado,,"C. de Cayetana Lozano 50 Piso 2 , Zaragoza, 51868, Buenos Aires, Argentina",-34.665465,-58.519198,6506.19,4.0,,89.0,66.0
5815,446,9,CRIPTO,2025-06-14 05:16:34.487280,,,pendiente,,"Via de Almudena Bastida 21 Apt. 50 , Lleida, 42513, Buenos Aires, Argentina",-34.665465,-58.519198,8351.48,,,,
5816,203,9,PESOS,2025-06-03 07:48:34.487280,,,pendiente,,"Alameda Pía Vázquez 92, Lleida, 50093, Buenos Aires, Argentina",-34.665465,-58.519198,5438.85,,,,
5817,265,16,PESOS,2025-06-03 04:58:34.487280,,,pendiente,,"Plaza de Ignacia Castelló 69, Teruel, 46756, Buenos Aires, Argentina",-34.665465,-58.519198,4439.36,,,,
5818,59,19,PESOS,2025-06-07 06:27:54.000000,2025-06-07 07:26:54,,completado,,"Avenida Inés Palmer 53 Piso 9 , Madrid, 16921, Buenos Aires, Argentina",-34.665465,-58.519198,773.53,3.0,,59.0,32.0
5819,337,4,PESOS,2025-05-21 14:06:34.487280,,,en_camino,,"Paseo de Clotilde Pi 719 Puerta 3 , Santa Cruz de Tenerife, 35148, Buenos Aires, Argentina",-34.665465,-58.519198,9182.51,,,,
